2011100	25
2011200	25
2020000	25
2020100	25
2020200	25
2020300	25
2020400	25
2020500	25
2020600	25
2020700	25
2020800	25
2020900	25
2021000	25
2021100	25
2021200	25
2040000	25
2040100	25
2040200	25
2040300	25
2040400	25
2040500	25
2040600	25
2040700	25
2040800	25
2040900	25
2041000	25
2041100	25
2041200	25
2050000	25
2050100	25
2050200	25
2050300	25
2050400	25
2050500	25
2050600	25
2050700	25
2050800	25
2050900	25
2051000	25
2051100	25
2051200	25
2060000	10
2070000	10
2080000	10
2090000	10
2092000	10
2110000	10
2140000	10
2150000	10
2180000	10
2190000	10
2200000	10
2210000	25
2210100	25
2210200	25
2210300	25
2210400	25
2210500	25
2210600	25
2210700	25
2210800	25
2210900	25
2211000	25
2211100	25
2211200	25
2220000	10
2230000	25
2230100	25
2230200	25
2230300	25
2230400	25
2230500	25
2230600	25
2230700	25
2230800	25
2230900	25
2231000	25
2231100	25
2231200	25
2240000	25
2240100	25
2240200	25
2240300	25
2240400	25
2240500	25
2240600	25
2240700	25
2240800	25
2240900	25
2241000	25
2241100	25
2241200	25
2250000	10
2260000	10
2510000	10
2520000	10
2530000	25
2540000	10
2550000	10
2560000	10
3000000	25
3000100	25
3000200	25
3000300	25
3000400	25
3000500	25
3000600	25
3000700	25
3000800	25
3000900	25
3001000	25
3001100	25
3001200	25
3010000	25
3010100	25
3010200	25
3010300	25
3010400	25
3010500	25
3010600	25
3010700	25
3010800	25
3010900	25
3011000	25
3011100	25
3011200	25
3020000	25
3020100	25
3020200	25
3020300	25
3020400	25
3020500	25
3020600	25
3020700	25
3020800	25
3020900	25
3021000	25
3021100	25
3021200	25
3030000	25
3030100	25
3030200	25
3030300	25
3030400	25
3030500	25
3030600	25
3030700	25
3030800	25
3030900	25
3031000	25
3031100	25
3031200	25
3040000	25
3040100	25
3040200	25
3040300	25
3040400	25
3040500	25
3040600	25
3040700	25
3040800	25
3040900	25
3041000	25
3041100	25
3041200	25
3050000	25
3050100	25
3050200	25
3050300	25
3050400	25
3050500	25
3050600	25
3050700	25
3050800	25
3050900	25
3051000	25
3051100	25
3051200	25
3060000	10
3070000	10
3080000	25
3080100	25
3080200	25
3080300	25
3080400	25
3080500	25
3080600	25
3080700	25
3080800	25
3080900	25
3081000	25
3081100	25
3081200	25
3090000	10
3100000	10
3130000	10
3140000	10
3150000	10
3160000	10
3170000	10
3180000	25
3180100	25
3180200	25
3180300	25
3180400	25
3180500	25
3180600	25
3180700	25
3180800	25
3180900	25
3181000	25
3181100	25
3181200	25
3190000	25
3190100	25
3190200	25
3190300	25
3190400	25
3190500	25
3190600	25
3190700	25
3190800	25
3190900	25
3191000	25
3191100	25
3191200	25
3200000	10
3210000	10
3220000	10
3500000	25
3500100	25
3500200	25
3500300	25
3500400	25
3500500	25
3500600	25
3500700	25
3500800	25
3500900	25
3501000	25
3501100	25
3501200	25
3510000	10
3520000	25
3520100	25
3520200	25
3520300	25
3520400	25
3520500	25
3520600	25
3520700	25
3520800	25
3520900	25
3521000	25
3521100	25
3521200	25
3550000	10
3560000	10
3690000	10
3900000	25
3910000	10
4000000	25
4000100	25
4000200	25
4000300	25
4000400	25
4000500	25
4000600	25
4000700	25
4000800	25
4000900	25
4001000	25
4001100	25
4001200	25
4010000	25
4010100	25
4010200	25
4010300	25
4010400	25
4010500	25
4010600	25
4010700	25
4010800	25
4010900	25
4011000	25
4011100	25
4011200	25
4020000	10
4030000	25
4030100	25
4030200	25
4030300	25
4030400	25
4030500	25
4030600	25
4030700	25
4030800	25
4030900	25
4031000	25
4031100	25
4031200	25
4040000	25
4040100	25
4040200	25
4040300	25
4040400	25
4040500	25
4040600	25
4040700	25
4040800	25
4040900	25
4041000	25
4041100	25
4041200	25
4050000	10
4060000	10
4070000	10
4080000	10
4100000	10
4110000	10
4500000	10
4520000	25
4520100	25
4520200	25
4520300	25
4520400	25
4520500	25
4520600	25
4520700	25
4520800	25
4520900	25
4521000	25
4521100	25
4521200	25
4530000	10
4540000	10
4550000	10
4690000	10
4900000	25
4910000	25
5000000	25
5000100	25
5000200	25
5000300	25
5000400	25
5000500	25
5000600	25
5000700	25
5000800	25
5000900	25
5001000	25
5001100	25
5001200	25
5010000	25
5010100	25
5010200	25
5010300	25
5010400	25
5010500	25
5010600	25
5010700	25
5010800	25
5010900	25
5011000	25
5011100	25
5011200	25
5020000	25
5020100	25
5020200	25
5020300	25
5020400	25
5020500	25
5020600	25
5020700	25
5020800	25
5020900	25
5021000	25
5021100	25
5021200	25
5030000	25
5030100	25
5030200	25
5030300	25
5030400	25
5030500	25
5030600	25
5030700	25
5030800	25
5030900	25
5031000	25
5031100	25
5031200	25
5040000	25
5040100	25
5040200	25
5040300	25
5040400	25
5040500	25
5040600	25
5040700	25
5040800	25
5040900	25
5041000	25
5041100	25
5041200	25
5050000	10
5060000	25
5060100	25
5060200	25
5060300	25
5060400	25
5060500	25
5060600	25
5060700	25
5060800	25
5060900	25
5061000	25
5061100	25
5061200	25
5690000	25
6000000	10
6010000	25
6010100	25
6010200	25
6010300	25
6010400	25
6010500	25
6010600	25
6010700	25
6010800	25
6010900	25
6011000	25
6011100	25
6011200	25
6020000	25
6020100	25
6020200	25
6020300	25
6020400	25
6020500	25
6020600	25
6020700	25
6020800	25
6020900	25
6021000	25
6021100	25
6021200	25
6040000	10
6500000	25
6500100	25
6500200	25
6500300	25
6500400	25
6500500	25
6500600	25
6500700	25
6500800	25
6500900	25
6501000	25
6501100	25
6501200	25
6690000	25
6900000	25
7000000	25
7000100	25
7000200	25
7000300	25
7000400	25
7000500	25
7000600	25
7000700	25
7000800	25
7000900	25
7001000	25
7001100	25
7001200	25
7010000	25
7010100	25
7010200	25
7010300	25
7010400	25
7010500	25
7010600	25
7010700	25
7010800	25
7010900	25
7011000	25
7011100	25
7011200	25
7020000	25
7020100	25
7020200	25
7020300	25
7020400	25
7020500	25
7020600	25
7020700	25
7020800	25
7020900	25
7021000	25
7021100	25
7021200	25
7030000	25
7030100	25
7030200	25
7030300	25
7030400	25
7030500	25
7030600	25
7030700	25
7030800	25
7030900	25
7031000	25
7031100	25
7031200	25
7040000	25
7040100	25
7040200	25
7040300	25
7040400	25
7040500	25
7040600	25
7040700	25
7040800	25
7040900	25
7041000	25
7041100	25
7041200	25
7050000	10
7060000	25
7060100	25
7060200	25
7060300	25
7060400	25
7060500	25
7060600	25
7060700	25
7060800	25
7060900	25
7061000	25
7061100	25
7061200	25
7070000	10
7080000	25
7080100	25
7080200	25
7080300	25
7080400	25
7080500	25
7080600	25
7080700	25
7080800	25
7080900	25
7081000	25
7081100	25
7081200	25
7100000	10
7110000	25
7110100	25
7110200	25
7110300	25
7110400	25
7110500	25
7110600	25
7110700	25
7110800	25
7110900	25
7111000	25
7111100	25
7111200	25
7120000	25
7120100	25
7120200	25
7120300	25
7120400	25
7120500	25
7120600	25
7120700	25
7120800	25
7120900	25
7121000	25
7121100	25
7121200	25
7140000	25
7140100	25
7140200	25
7140300	25
7140400	25
7140500	25
7140600	25
7140700	25
7140800	25
7140900	25
7141000	25
7141100	25
7141200	25
7150000	25
7150100	25
7150200	25
7150300	25
7150400	25
7150500	25
7150600	25
7150700	25
7150800	25
7150900	25
7151000	25
7151100	25
7151200	25
7500000	10
7510000	10
7520000	10
7530000	10
7670000	10
7680000	10
7690000	10
8010000	10
8020000	25
8020100	25
8020200	25
8020300	25
8020400	25
8020500	25
8020600	25
8020700	25
8020800	25
8020900	25
8021000	25
8021100	25
8021200	25
8030000	10
8040000	10
8050000	10
8060000	25
8060100	25
8060200	25
8060300	25
8060400	25
8060500	25
8060600	25
8060700	25
8060800	25
8060900	25
8061000	25
8061100	25
8061200	25
8070000	25
8070100	25
8070200	25
8070300	25
8070400	25
8070500	25
8070600	25
8070700	25
8070800	25
8070900	25
8071000	25
8071100	25
8071200	25
8080000	25
8080100	25
8080200	25
8080300	25
8080400	25
8080500	25
8080600	25
8080700	25
8080800	25
8080900	25
8081000	25
8081100	25
8081200	25
8100000	10
8500000	10
8510000	25
8510100	25
8510200	25
8510300	25
8510400	25
8510500	25
8510600	25
8510700	25
8510800	25
8510900	25
8511000	25
8511100	25
8511200	25
8520000	10
8530000	25
8530100	25
8530200	25
8530300	25
8530400	25
8530500	25
8530600	25
8530700	25
8530800	25
8530900	25
8531000	25
8531100	25
8531200	25
8690000	25
8900000	25
9000000	25
9000100	25
9000200	25
9000300	25
9000400	25
9000500	25
9000600	25
9000700	25
9000800	25
9000900	25
9001000	25
9001100	25
9001200	25
9010000	25
9010100	25
9010200	25
9010300	25
9010400	25
9010500	25
9010600	25
9010700	25
9010800	25
9010900	25
9011000	25
9011100	25
9011200	25
9020000	10
9030000	10
9040000	10
9060000	10
9070000	10
9080000	25
9080100	25
9080200	25
9080300	25
9080400	25
9080500	25
9080600	25
9080700	25
9080800	25
9080900	25
9081000	25
9081100	25
9081200	25
9500000	10
9680000	10
9690000	10
9900000	25
9910000	10
9911000	10
9920000	25
9930000	25
10000000	25
10000100	25
10000200	25
10000300	25
10000400	25
10000500	25
10000600	25
10000700	25
10000800	25
10000900	25
10001000	25
10001100	25
10001200	25
10010000	25
10010100	25
10010200	25
10010300	25
10010400	25
10010500	25
10010600	25
10010700	25
10010800	25
10010900	25
10011000	25
10011100	25
10011200	25
10030000	25
10030100	25
10030200	25
10030300	25
10030400	25
10030500	25
10030600	25
10030700	25
10030800	25
10030900	25
10031000	25
10031100	25
10031200	25
10050000	10
10080000	25
10080100	25
10080200	25
10080300	25
10080400	25
10080500	25
10080600	25
10080700	25
10080800	25
10080900	25
10081000	25
10081100	25
10081200	25
10090000	10
10500000	10
10510000	25
10510100	25
10510200	25
10510300	25
10510400	25
10510500	25
10510600	25
10510700	25
10510800	25
10510900	25
10511000	25
10511100	25
10511200	25
11000000	25
11000100	25
11000200	25
11000300	25
11000400	25
11000500	25
11000600	25
11000700	25
11000800	25
11000900	25
11001000	25
11001100	25
11001200	25
11010000	25
11010100	25
11010200	25
11010300	25
11010400	25
11010500	25
11010600	25
11010700	25
11010800	25
11010900	25
11011000	25
11011100	25
11011200	25
11030000	25
11030100	25
11030200	25
11030300	25
11030400	25
11030500	25
11030600	25
11030700	25
11030800	25
11030900	25
11031000	25
11031100	25
11031200	25
11040000	25
11040100	25
11040200	25
11040300	25
11040400	25
11040500	25
11040600	25
11040700	25
11040800	25
11040900	25
11041000	25
11041100	25
11041200	25
11050000	25
11050100	25
11050200	25
11050300	25
11050400	25
11050500	25
11050600	25
11050700	25
11050800	25
11050900	25
11051000	25
11051100	25
11051200	25
11060000	10
11070000	25
11070100	25
11070200	25
11070300	25
11070400	25
11070500	25
11070600	25
11070700	25
11070800	25
11070900	25
11071000	25
11071100	25
11071200	25
11080000	25
11080100	25
11080200	25
11080300	25
11080400	25
11080500	25
11080600	25
11080700	25
11080800	25
11080900	25
11081000	25
11081100	25
11081200	25
11090000	25
11090100	25
11090200	25
11090300	25
11090400	25
11090500	25
11090600	25
11090700	25
11090800	25
11090900	25
11091000	25
11091100	25
11091200	25
11100000	10
11110000	10
11120000	10
11130000	10
11140000	25
11140100	25
11140200	25
11140300	25
11140400	25
11140500	25
11140600	25
11140700	25
11140800	25
11140900	25
11141000	25
11141100	25
11141200	25
11150000	10
11170000	25
11500000	10
11690000	10
12000000	25
12000100	25
12000200	25
12000300	25
12000400	25
12000500	25
12000600	25
12000700	25
12000800	25
12000900	25
12001000	25
12001100	25
12001200	25
12010000	25
12010100	25
12010200	25
12010300	25
12010400	25
12010500	25
12010600	25
12010700	25
12010800	25
12010900	25
12011000	25
12011100	25
12011200	25
12020000	25
12020100	25
12020200	25
12020300	25
12020400	25
12020500	25
12020600	25
12020700	25
12020800	25
12020900	25
12021000	25
12021100	25
12021200	25
12060000	25
12060100	25
12060200	25
12060300	25
12060400	25
12060500	25
12060600	25
12060700	25
12060800	25
12060900	25
12061000	25
12061100	25
12061200	25
12080000	25
12080100	25
12080200	25
12080300	25
12080400	25
12080500	25
12080600	25
12080700	25
12080800	25
12080900	25
12081000	25
12081100	25
12081200	25
12130000	25
12130100	25
12130200	25
12130300	25
12130400	25
12130500	25
12130600	25
12130700	25
12130800	25
12130900	25
12131000	25
12131100	25
12131200	25
12140000	25
12140100	25
12140200	25
12140300	25
12140400	25
12140500	25
12140600	25
12140700	25
12140800	25
12140900	25
12141000	25
12141100	25
12141200	25
12150000	10
12160000	10
12170000	10
12180000	25
12180100	25
12180200	25
12180300	25
12180400	25
12180500	25
12180600	25
12180700	25
12180800	25
12180900	25
12181000	25
12181100	25
12181200	25
12190000	25
12190100	25
12190200	25
12190300	25
12190400	25
12190500	25
12190600	25
12190700	25
12190800	25
12190900	25
12191000	25
12191100	25
12191200	25
12200000	10
12210000	25
12210100	25
12210200	25
12210300	25
12210400	25
12210500	25
12210600	25
12210700	25
12210800	25
12210900	25
12211000	25
12211100	25
12211200	25
12500000	25
12500100	25
12500200	25
12500300	25
12500400	25
12500500	25
12500600	25
12500700	25
12500800	25
12500900	25
12501000	25
12501100	25
12501200	25
12510000	10
12520000	25
12520100	25
12520200	25
12520300	25
12520400	25
12520500	25
12520600	25
12520700	25
12520800	25
12520900	25
12521000	25
12521100	25
12521200	25
12530000	25
12530100	25
12530200	25
12530300	25
12530400	25
12530500	25
12530600	25
12530700	25
12530800	25
12530900	25
12531000	25
12531100	25
12531200	25
12900000	25
12910000	25
13000000	25
13000100	25
13000200	25
13000300	25
13000400	25
13000500	25
13000600	25
13000700	25
13000800	25
13000900	25
13001000	25
13001100	25
13001200	25
13010000	25
13010100	25
13010200	25
13010300	25
13010400	25
13010500	25
13010600	25
13010700	25
13010800	25
13010900	25
13011000	25
13011100	25
13011200	25
13020000	10
13030000	10
13040000	25
13040100	25
13040200	25
13040300	25
13040400	25
13040500	25
13040600	25
13040700	25
13040800	25
13040900	25
13041000	25
13041100	25
13041200	25
13500000	10
13510000	10
13900000	10
14000000	25
14000100	25
14000200	25
14000300	25
14000400	25
14000500	25
14000600	25
14000700	25
14000800	25
14000900	25
14001000	25
14001100	25
14001200	25
14010000	25
14010100	25
14010200	25
14010300	25
14010400	25
14010500	25
14010600	25
14010700	25
14010800	25
14010900	25
14011000	25
14011100	25
14011200	25
14020000	25
14020100	25
14020200	25
14020300	25
14020400	25
14020500	25
14020600	25
14020700	25
14020800	25
14020900	25
14021000	25
14021100	25
14021200	25
14030000	25
14030100	25
14030200	25
14030300	25
14030400	25
14030500	25
14030600	25
14030700	25
14030800	25
14030900	25
14031000	25
14031100	25
14031200	25
14040000	25
14040100	25
14040200	25
14040300	25
14040400	25
14040500	25
14040600	25
14040700	25
14040800	25
14040900	25
14041000	25
14041100	25
14041200	25
14050000	25
14060000	25
14060100	25
14060200	25
14060300	25
14060400	25
14060500	25
14060600	25
14060700	25
14060800	25
14060900	25
14061000	25
14061100	25
14061200	25
14080000	10
14100000	25
14100100	25
14100200	25
14100300	25
14100400	25
14100500	25
14100600	25
14100700	25
14100800	25
14100900	25
14101000	25
14101100	25
14101200	25
14110000	25
14110100	25
14110200	25
14110300	25
14110400	25
14110500	25
14110600	25
14110700	25
14110800	25
14110900	25
14111000	25
14111100	25
14111200	25
14120000	10
14140000	10
14500000	25
14500100	25
14500200	25
14500300	25
14500400	25
14500500	25
14500600	25
14500700	25
14500800	25
14500900	25
14501000	25
14501100	25
14501200	25
14510000	10
14520000	25
14520100	25
14520200	25
14520300	25
14520400	25
14520500	25
14520600	25
14520700	25
14520800	25
14520900	25
14521000	25
14521100	25
14521200	25
14540000	25
15000000	25
15000100	25
15000200	25
15000300	25
15000400	25
15000500	25
15000600	25
15000700	25
15000800	25
15000900	25
15001000	25
15001100	25
15001200	25
15010000	25
15010100	25
15010200	25
15010300	25
15010400	25
15010500	25
15010600	25
15010700	25
15010800	25
15010900	25
15011000	25
15011100	25
15011200	25
15020000	25
15020100	25
15020200	25
15020300	25
15020400	25
15020500	25
15020600	25
15020700	25
15020800	25
15020900	25
15021000	25
15021100	25
15021200	25
15030000	25
15030100	25
15030200	25
15030300	25
15030400	25
15030500	25
15030600	25
15030700	25
15030800	25
15030900	25
15031000	25
15031100	25
15031200	25
15040000	10
15050000	25
15050100	25
15050200	25
15050300	25
15050400	25
15050500	25
15050600	25
15050700	25
15050800	25
15050900	25
15051000	25
15051100	25
15051200	25
15060000	25
15060100	25
15060200	25
15060300	25
15060400	25
15060500	25
15060600	25
15060700	25
15060800	25
15060900	25
15061000	25
15061100	25
15061200	25
15080000	25
15080100	25
15080200	25
15080300	25
15080400	25
15080500	25
15080600	25
15080700	25
15080800	25
15080900	25
15081000	25
15081100	25
15081200	25
15110000	10
15120000	25
15120100	25
15120200	25
15120300	25
15120400	25
15120500	25
15120600	25
15120700	25
15120800	25
15120900	25
15121000	25
15121100	25
15121200	25
15130000	25
15130100	25
15130200	25
15130300	25
15130400	25
15130500	25
15130600	25
15130700	25
15130800	25
15130900	25
15131000	25
15131100	25
15131200	25
15140000	10
15500000	10
15510000	10
15690000	10
15900000	25
16000000	25
16000100	25
16000200	25
16000300	25
16000400	25
16000500	25
16000600	25
16000700	25
16000800	25
16000900	25
16001000	25
16001100	25
16001200	25
16010000	25
16010100	25
16010200	25
16010300	25
16010400	25
16010500	25
16010600	25
16010700	25
16010800	25
16010900	25
16011000	25
16011100	25
16011200	25
16020000	10
16030000	25
16030100	25
16030200	25
16030300	25
16030400	25
16030500	25
16030600	25
16030700	25
16030800	25
16030900	25
16031000	25
16031100	25
16031200	25
16040000	10
16050000	25
16050100	25
16050200	25
16050300	25
16050400	25
16050500	25
16050600	25
16050700	25
16050800	25
16050900	25
16051000	25
16051100	25
16051200	25
16060000	25
16060100	25
16060200	25
16060300	25
16060400	25
16060500	25
16060600	25
16060700	25
16060800	25
16060900	25
16061000	25
16061100	25
16061200	25
16070000	25
16070100	25
16070200	25
16070300	25
16070400	25
16070500	25
16070600	25
16070700	25
16070800	25
16070900	25
16071000	25
16071100	25
16071200	25
16080000	25
16090000	10
16110000	25
16110100	25
16110200	25
16110300	25
16110400	25
16110500	25
16110600	25
16110700	25
16110800	25
16110900	25
16111000	25
16111100	25
16111200	25
16120000	10
16130000	10
16140000	25
16140100	25
16140200	25
16140300	25
16140400	25
16140500	25
16140600	25
16140700	25
16140800	25
16140900	25
16141000	25
16141100	25
16141200	25
16150000	25
16150100	25
16150200	25
16150300	25
16150400	25
16150500	25
16150600	25
16150700	25
16150800	25
16150900	25
16151000	25
16151100	25
16151200	25
16160000	10
16500000	25
16500100	25
16500200	25
16500300	25
16500400	25
16500500	25
16500600	25
16500700	25
16500800	25
16500900	25
16501000	25
16501100	25
16501200	25
16520000	25
16520100	25
16520200	25
16520300	25
16520400	25
16520500	25
16520600	25
16520700	25
16520800	25
16520900	25
16521000	25
16521100	25
16521200	25
16540000	25
16540100	25
16540200	25
16540300	25
16540400	25
16540500	25
16540600	25
16540700	25
16540800	25
16540900	25
16541000	25
16541100	25
16541200	25
16550000	10
17010000	10
17020000	10
17030000	10
17050000	10
17060000	25
17060100	25
17060200	25
17060300	25
17060400	25
17060500	25
17060600	25
17060700	25
17060800	25
17060900	25
17061000	25
17061100	25
17061200	25
17070000	25
17070100	25
17070200	25
17070300	25
17070400	25
17070500	25
17070600	25
17070700	25
17070800	25
17070900	25
17071000	25
17071100	25
17071200	25
17500000	10
17510000	25
17510100	25
17510200	25
17510300	25
17510400	25
17510500	25
17510600	25
17510700	25
17510800	25
17510900	25
17511000	25
17511100	25
17511200	25
17520000	10
17900000	25
17910000	25
18000000	25
18000100	25
18000200	25
18000300	25
18000400	25
18000500	25
18000600	25
18000700	25
18000800	25
18000900	25
18001000	25
18001100	25
18001200	25
18010000	25
18010100	25
18010200	25
18010300	25
18010400	25
18010500	25
18010600	25
18010700	25
18010800	25
18010900	25
18011000	25
18011100	25
18011200	25
18020000	25
18020100	25
18020200	25
18020300	25
18020400	25
18020500	25
18020600	25
18020700	25
18020800	25
18020900	25
18021000	25
18021100	25
18021200	25
18030000	25
18030100	25
18030200	25
18030300	25
18030400	25
18030500	25
18030600	25
18030700	25
18030800	25
18030900	25
18031000	25
18031100	25
18031200	25
18040000	10
18050000	25
18050100	25
18050200	25
18050300	25
18050400	25
18050500	25
18050600	25
18050700	25
18050800	25
18050900	25
18051000	25
18051100	25
18051200	25
18060000	25
18070000	25
18070100	25
18070200	25
18070300	25
18070400	25
18070500	25
18070600	25
18070700	25
18070800	25
18070900	25
18071000	25
18071100	25
18071200	25
18080000	10
18090000	25
18090100	25
18090200	25
18090300	25
18090400	25
18090500	25
18090600	25
18090700	25
18090800	25
18090900	25
18091000	25
18091100	25
18091200	25
18100000	10
18110000	25
18110100	25
18110200	25
18110300	25
18110400	25
18110500	25
18110600	25
18110700	25
18110800	25
18110900	25
18111000	25
18111100	25
18111200	25
18130000	25
18130100	25
18130200	25
18130300	25
18130400	25
18130500	25
18130600	25
18130700	25
18130800	25
18130900	25
18131000	25
18131100	25
18131200	25
18140000	10
18150000	25
18150100	25
18150200	25
18150300	25
18150400	25
18150500	25
18150600	25
18150700	25
18150800	25
18150900	25
18151000	25
18151100	25
18151200	25
18160000	10
18500000	10
18510000	10
19000000	25
19000100	25
19000200	25
19000300	25
19000400	25
19000500	25
19000600	25
19000700	25
19000800	25
19000900	25
19001000	25
19001100	25
19001200	25
19010000	25
19010100	25
19010200	25
19010300	25
19010400	25
19010500	25
19010600	25
19010700	25
19010800	25
19010900	25
19011000	25
19011100	25
19011200	25
19020000	10
19060000	10
19500000	10
19690000	10
20000000	25
20000100	25
20000200	25
20000300	25
20000400	25
20000500	25
20000600	25
20000700	25
20000800	25
20000900	25
20001000	25
20001100	25
20001200	25
20020000	25
20020100	25
20020200	25
20020300	25
20020400	25
20020500	25
20020600	25
20020700	25
20020800	25
20020900	25
20021000	25
20021100	25
20021200	25
20030000	10
20050000	25
20050100	25
20050200	25
20050300	25
20050400	25
20050500	25
20050600	25
20050700	25
20050800	25
20050900	25
20051000	25
20051100	25
20051200	25
20060000	10
20070000	25
20070100	25
20070200	25
20070300	25
20070400	25
20070500	25
20070600	25
20070700	25
20070800	25
20070900	25
20071000	25
20071100	25
20071200	25
20500000	10
21000000	25
21000100	25
21000200	25
21000300	25
21000400	25
21000500	25
21000600	25
21000700	25
21000800	25
21000900	25
21001000	25
21001100	25
21001200	25
21010000	25
21010100	25
21010200	25
21010300	25
21010400	25
21010500	25
21010600	25
21010700	25
21010800	25
21010900	25
21011000	25
21011100	25
21011200	25
21060000	10
21070000	25
21070100	25
21070200	25
21070300	25
21070400	25
21070500	25
21070600	25
21070700	25
21070800	25
21070900	25
21071000	25
21071100	25
21071200	25
21080000	25
21080100	25
21080200	25
21080300	25
21080400	25
21080500	25
21080600	25
21080700	25
21080800	25
21080900	25
21081000	25
21081100	25
21081200	25
21100000	25
21100100	25
21100200	25
21100300	25
21100400	25
21100500	25
21100600	25
21100700	25
21100800	25
21100900	25
21101000	25
21101100	25
21101200	25
21110000	10
21120000	10
21130000	10
21500000	10
21510000	25
21510100	25
21510200	25
21510300	25
21510400	25
21510500	25
21510600	25
21510700	25
21510800	25
21510900	25
21511000	25
21511100	25
21511200	25
21520000	10
21530000	10
21540000	25
21540100	25
21540200	25
21540300	25
21540400	25
21540500	25
21540600	25
21540700	25
21540800	25
21540900	25
21541000	25
21541100	25
21541200	25
21550000	10
21670000	10
21680000	10
21690000	10
22000000	25
22000100	25
22000200	25
22000300	25
22000400	25
22000500	25
22000600	25
22000700	25
22000800	25
22000900	25
22001000	25
22001100	25
22001200	25
22010000	25
22010100	25
22010200	25
22010300	25
22010400	25
22010500	25
22010600	25
22010700	25
22010800	25
22010900	25
22011000	25
22011100	25
22011200	25
22020000	25
22020100	25
22020200	25
22020300	25
22020400	25
22020500	25
22020600	25
22020700	25
22020800	25
22020900	25
22021000	25
22021100	25
22021200	25
22030000	25
22030100	25
22030200	25
22030300	25
22030400	25
22030500	25
22030600	25
22030700	25
22030800	25
22030900	25
22031000	25
22031100	25
22031200	25
22500000	10
22690000	10
23000000	25
23000100	25
23000200	25
23000300	25
23000400	25
23000500	25
23000600	25
23000700	25
23000800	25
23000900	25
23001000	25
23001100	25
23001200	25
23010000	10
23020000	25
23020100	25
23020200	25
23020300	25
23020400	25
23020500	25
23020600	25
23020700	25
23020800	25
23020900	25
23021000	25
23021100	25
23021200	25
23030000	10
23040000	25
23040100	25
23040200	25
23040300	25
23040400	25
23040500	25
23040600	25
23040700	25
23040800	25
23040900	25
23041000	25
23041100	25
23041200	25
23050000	10
23060000	10
23070000	10
23080000	10
23100000	10
23110000	25
23110100	25
23110200	25
23110300	25
23110400	25
23110500	25
23110600	25
23110700	25
